,full_id,brand,name,price,old_price,discount,rating,total_reviews
1072,qasa-18inches-rechargeable-standing-fan-with-solar-panel-317293531,Qasa,Qasa 18inches Rechargeable Standing Fan With Solar Panel,150000.0,180000.0,17,0.0,0
1073,generic-f4310-car-three-head-fan-style5v-usb-universal-f4310-usb-universal-355630500,Generic,"F4310 Car Three-Head Fan, Style:5V USB Universal F4310 USB Universal",34090.0,48700.0,30,0.0,0
1074,generic-mini-folding-telescopic-floor-fan-356987353,Generic,Mini Folding Telescopic Floor Fan,8940.0,13990.0,36,0.0,0
1075,generic-f410-usb-5v-dual-head-electric-cooling-fan-253772834,Generic,F410 USB 5V Dual-head Electric Cooling Fan,16580.0,23685.0,30,4.0,2
1076,generic-electric-bladeless-cooling-fan-tp-09-250538249,Generic,Electric Bladeless Cooling Fan (TP-09),162750.0,171750.0,5,0.0,0
1077,duravolt-25-celling-fan-80001274,Duravolt,"Duravolt 25"" Celling Fan",26999.0,26999.0,0,0.0,0
1078,generic-10pcsset-handheld-fan-motherboard-usb-mini-fan-pcba-contro-272225535,Generic,10Pcs/Set Handheld Fan Motherboard USB Mini Fan PCBA Contro,5100.0,10086.0,49,0.0,0
1079,binatone-16-inch-super-cool-quiet-1.6m-duo-stand-fan-a-1692mk-5-213942500,Binatone,Binatone 16-Inch Super Cool Quiet  1.6M DUO STAND FAN A-1692(MK 5),65500.0,190000.0,66,4.0,1
1080,ox-power-deluxe-rechargeable-18-inches-solar-stand-fan-283670848,Ox,Ox Power Deluxe Rechargeable 18 Inches Solar Stand Fan,87900.0,94990.0,7,5.0,1
1081,sonik-airflow-ceiling-fan-56-scf115white-256076294,Sonik,"Sonik Airflow Ceiling Fan 56"" - Scf115white",24998.0,199000.0,87,4.5,2
1082,generic-long-time-work-fan-chargeable-clipped-fan-360-rotation-258906778,Generic,Long Time Work Fan Chargeable Clipped Fan 360° Rotation,27017.0,48878.0,45,5.0,1
1083,rechargeable-4-in-1-climate-dome-fan-beldray-mpg2062423,Beldray,Beldray 4 In 1 Climate Dome Fan,60000.0,77000.0,22,5.0,1
1084,dp-rechargeable-hand-fan-with-phone-holder-functions-352627942,Dp,Dp Rechargeable hand fan with phone holder functions,11875.0,25000.0,53,0.0,0
1085,generic-ball-lamp-shade-chandelier-light-cover-257630935,Generic,Ball Lamp Shade Chandelier Light Cover,16222.0,23398.5,33,0.0,0
1086,generic-rechargeable-hand-fan-portable-big-wind-handheld-fan-293101535,Generic,Rechargeable Hand Fan Portable Big Wind Handheld Fan,12499.0,12499.0,0,0.0,0
1087,dp-desktop-and-wall-clip-rechargeable-fan-350242831,Dp,Dp Desktop And Wall Clip Rechargeable Fan,11400.0,25000.0,54,0.0,0
1088,generic-new-mini-neck-portable-bladeless-hanging-neck-fan-287999931,Generic,New Mini Neck Portable Bladeless Hanging Neck Fan,10999.0,10999.0,0,5.0,1
1089,generic-mobile-phone-gaming-radiator-for-pubg-gok-game-cooler-319905565,Generic,Mobile Phone Gaming Radiator For PUBG GOK Game Cooler,8268.0,13044.0,37,0.0,0
1090,binatone-wall-fan-wf-1802-304940566,Binatone,Binatone Wall Fan WF-1802,70000.0,85000.0,18,0.0,0
1091,generic-n15-handheld-usb-mini-portable-rechargeable-digital-display-folding-aromatherapy-small-electric-fan-356650070,Generic,N15 handheld USB mini portable rechargeable digital display folding aromatherapy small electric fan,20711.0,20711.0,0,0.0,0
1092,generic-mini-portable-fan-usb-rechargeable-fan-3-speed-setting-295926445,Generic,"Mini Portable Fan, USB Rechargeable Fan - 3 Speed Setting",6290.0,16200.0,61,0.0,0
1093,generic-12-inches-rechargeable-table-fan-with-led-light-and-charge-67983854,Generic,12 Inches Rechargeable Table Fan With LED Light And Charge,38900.0,38900.0,0,5.0,1
1094,12-inches-rechargeable-table-fan-with-portable-handle-qasa-mpg3352838,Qasa,Qasa Quality 12 Inch Rechargeable Table Fan With LED Light,67800.0,87800.0,23,4.0,6
1095,binatone-56-long-blade-silent-breeze-ceiling-fan-cf-5603-292372463,Binatone,"Binatone 56"" Long Blade Silent Breeze Ceiling Fan Cf-5603",46000.0,92000.0,50,4.0,1
1096,25-ceiling-fan-with-four-blade-brown-bianco-power-mpg1573274,Bianco Power,Bianco Power 25'' Ceiling Fan With Four Blade - Brown,29700.0,30500.0,3,4.2,11
1097,generic-small-folding-hand-fan-for-women-japanese-vintage-style-bamb-337941253,Generic,Small Folding Hand Fan for Women Japanese Vintage Style Bamb,5718.0,11437.0,50,0.0,0
1098,generic-car-roof-night-light-interior-ceiling-projector-red-light-295282971,Generic,Car Roof Night Light Interior Ceiling Projector Red Light,8350.0,13327.0,37,0.0,0
1099,generic-7-inches-non-rechargeable-table-mist-fan-and-air-cooler-337658404,Generic,7 Inches Non-Rechargeable Table Mist Fan And Air Cooler,21000.0,21000.0,0,4.0,1
1100,duravolt-16-rechargeable-fan-solar-panel-2-bulbs3-in-1-288015072,Duravolt,Duravolt 16” Rechargeable Fan +Solar Panel + 2-Bulbs(3 In 1),95500.0,98500.0,3,0.0,0
1101,lontis-portable-lontor-rechargeable-fan-327951829,Lontis,Lontis Portable LONTOR RECHARGEABLE Fan,13500.0,15500.0,13,0.0,0
1102,generic-tower-type-usb-electric-fan-leafless-air-conditioning-fan-214252231,Generic,Tower Type USB Electric Fan Leafless Air-conditioning Fan,18220.0,26028.0,30,0.0,0
1103,iwin-energy-rechargeable-table-fan-257156914,Iwin,Iwin ENERGY Rechargeable Table Fan,29900.0,37000.0,19,5.0,1
1104,ox-giant-60-ceiling-fan-white-copper-73125823,Ox,"Ox Giant 60"" Ceiling Fan - White - Copper",41999.0,41999.0,0,5.0,1
1105,lontor-18-inch-rechargeable-standing-fan-white-71919024,Lontor,Lontor 18-inch Rechargeable Standing Fan - White,102599.0,119500.0,14,4.5,11
1106,ceiling-fan-56-kl-model-smc-mpg3352846,SMC,"SMC Ceiling Fan 56"" Kl Model",84998.0,155000.0,45,0.0,0
1107,maxi-16-inches-standing-fan-40-21mr-black-288720571,Maxi,Maxi 16 Inches Standing Fan (40-21MR) - Black,43320.0,53320.0,19,5.0,1
1108,generic-16-solar-rechargeable-fan-with-20watts-solar-panel-40869146,Generic,"16"" Solar Rechargeable Fan With 20watts Solar Panel",64500.0,75000.0,14,4.0,8
1109,generic-portable-rechargeable-mini-fan-air-cooler-mini-desk-fan-gree-262698706,Generic,Portable Rechargeable Mini Fan Air Cooler Mini Desk Fan Gree,6101.0,12201.0,50,0.0,0
1110,qasa-18-inches-acdc-standing-fan-20-watts-solar-panel-367327586,Qasa,Qasa 18 Inches AC/DC Standing Fan + 20 Watts SOLAR PANEL,68000.0,74000.0,8,0.0,0
1111,qasa-16-acdc-non-rechargeable-mist-fan-free-extension-367619698,Qasa,"Qasa 16""  Ac/Dc NON-RECHARGEABLE Mist Fan + FREE EXTENSION",98995.0,120000.0,18,0.0,0
1112,ox-18-plus-rechargeable-standing-fan-with-digital-display-259930776,Ox,Ox 18 PLUS RECHARGEABLE STANDING FAN WITH DIGITAL DISPLAY,89990.0,175000.0,49,4.0,1
1113,solar-rechargeable-fan-solar-panel-322216505,Solar,Solar Rechargeable Fan + Solar Panel,95999.0,140000.0,31,4.0,1
1114,dp-rechargeable-desktop-fan-with-wall-clip-350242365,Dp,Dp Rechargeable Desktop Fan With Wall Clip,11400.0,25000.0,54,0.0,0
1115,generic-12v-1a-supply-adapter-charger-us-plug-for-led-73832841,Generic,12V 1A  Supply Adapter Charger US Plug For LED,5722.0,9537.0,40,0.0,0
1116,extractor-exhaust-kitchen-bathroom-toilet-wall-fan-12-inches-generic-mpg2067373,Generic,Extractor Exhaust Kitchen Bathroom Toilet Wall Fan- 12 Inches,52500.0,60000.0,13,0.0,0
1117,generic-mobile-phone-dual-gear-adjustment-semiconductor-radiator-264002194,Generic,Mobile Phone Dual Gear Adjustment Semiconductor Radiator,13460.0,16152.0,17,0.0,0
1118,generic-7-inches-non-rechargeable-table-mist-fan-and-air-cooler-351532013,Generic,7 Inches Non-Rechargeable Table Mist Fan And Air Cooler,26266.0,35000.0,25,0.0,0
1119,generic-lontor-rechargeable-table-fan-12-inches-57439418,Generic,Lontor Rechargeable Table Fan - 12 Inches,60000.0,60000.0,0,4.0,1
1120,generic-mini-rechargeable-hand-fan-with-stand-white-351734035,Generic,Mini Rechargeable Hand Fan With Stand - White,6175.0,7200.0,14,0.0,0
1121,havells-electric-ceiling-fan-251717890,Havells,Havells Electric Ceiling Fan,98500.0,98500.0,0,0.0,0
1122,generic-double-ended-headed-cooling-mist-spray-usb-rechargeable-fan-362466427,Generic,Double Ended Headed Cooling Mist Spray USB Rechargeable Fan,39500.0,39500.0,0,0.0,0
1123,solar-rechargeable-fan-solar-panel-301836709,Solar,Solar RECHARGEABLE FAN + Solar Panel,120000.0,200000.0,40,0.0,0
1124,qasa-18-inches-rechargeable-fan-with-5-blades-311667343,Qasa,"Qasa 18"" Inches Rechargeable Fan With 5 Blades",85000.0,85000.0,0,0.0,0
1125,2-sets-of-18-standing-fan-ox-plus-fan-promo-ox-mpg3632946,Ox,Ox 2 Sets Of 18” Plus Standing Fan@ Promo Price,56958.0,260000.0,78,4.4,12
1126,lontis-lontor-16inches-rechargeable-mist-standing-fan-364918703,Lontis,Lontis Lontor 16inches Rechargeable Mist Standing Fan,250000.0,300000.0,17,0.0,0
1127,haier-thermocool-2hp-inverter-air-conditioner-genpal-white-hsu-18lneb-01-40141660,Haier Thermocool,Haier Thermocool 2HP Inverter Air Conditioner GENPAL (White) HSU-18LNEB-01,842886.0,998986.0,16,5.0,2
1128,rechargeable-hand-held-mini-fan-generic-mpg290589,Generic,RECHARGEABLE HAND-HELD MINI FAN,9999.0,9999.0,0,0.0,0
1129,ox-25-short-blade-imperial-ceiling-fan-86748690,Ox,"Ox 25"" Short Blade Imperial Ceiling Fan",30500.0,30500.0,0,5.0,1
1130,18-inch-rechargeable-standing-fan-with-remote-qrf-5918hr-qasa-mpg3147384,Qasa,Qasa 18-Inch Rechargeable Standing Fan With Remote (QRF-5918HR),89700.0,98000.0,8,3.7,6
1131,generic-26-inch-industrial-wall-water-cooling-acmist-fan-26-157719365,Generic,26 Inch Industrial Wall Water Cooling AC/Mist Fan 26'',195000.0,195000.0,0,0.0,0
1132,generic-f203a-portable-car-air-outlet-electric-cooling-fan-253772837,Generic,F203A Portable Car Air Outlet Electric Cooling Fan,13620.0,19457.0,30,0.0,0
1133,duravolt-new-7inches-rechargeable-table-fansolar-panelbulbs-374347102,Duravolt,Duravolt New  7inches Rechargeable Table Fan+Solar Panel+Bulbs,28000.0,30000.0,7,0.0,0
1134,dp-rechargeable-table-fan-usb-cord-white-259969851,Dp,Dp Rechargeable Table Fan +USB CORD - White,22000.0,22000.0,0,0.0,0
1135,rechargeable-mini-usb-hand-fanbasebattery-pink-generic-mpg2690061,Generic,USB Rechargeable Mini Hand Fan With Battery,6400.0,6400.0,0,3.5,8
1136,fan-duration-power-portable-desktop-rechargeable-fan-357452450,Fan,Fan Duration Power Portable Desktop Rechargeable Fan,24000.0,40000.0,40,0.0,0
1137,binatone-rechargeable-fan-18-with-remote-control-rcf-1855-117279136,Binatone,"Binatone Rechargeable Fan 18"" With Remote Control RCF-1855",199000.0,210000.0,5,0.0,0
1138,qasa-quality-18inch-rechargeable-standing-fanfree-solar-panel-320451721,Qasa,Qasa Quality 18inch Rechargeable Standing Fan+free Solar Panel,113990.0,178000.0,36,5.0,1
1139,18-standing-fan-nexus-mpg3968448,Nexus,"Nexus 18"" Standing Fan",42000.0,42000.0,0,4.2,6
1140,generic-rechargeable-neck-fan-portable-foldable-bladeless-fan-343985985,Generic,Rechargeable Neck Fan Portable Foldable Bladeless Fan,9999.0,9999.0,0,4.0,1
1141,lontor-12-inches-rechargeable-table-fan-plus-solar-panel-306099901,Lontor,"Lontor 12"" Inches Rechargeable Table Fan Plus Solar Panel",65500.0,65500.0,0,0.0,0
1142,generic-duct-extractor-fan-ceiling-type-12-inches-220191922,Generic,Duct Extractor Fan - Ceiling Type - 12 Inches,37500.0,44000.0,15,0.0,0
1143,ox-rechargeable-standing-fan-18inch-with-remote-345320276,Ox,Ox Rechargeable Standing Fan 18''inch With Remote,79900.0,79900.0,0,0.0,0
1144,ox-18-iches-standing-fan-with-copper-coil-219489094,Ox,Ox 18 Iches Standing Fan With Copper Coil,37000.0,64000.0,42,0.0,0
1145,qasa-quality-56-inches-remote-controlled-only-ceiling-fan-253578171,Qasa,Qasa Quality 56 Inches Remote Controlled Only Ceiling Fan,25500.0,35000.0,27,5.0,1
1146,18-inches-acdc-standing-fan-qsf-18r-non-rechargeable-qasa-mpg3535471,Qasa,Qasa 18 Inches AC/DC Standing Fan QSF-18R ( Non- Rechargeable),58000.0,75000.0,23,0.0,0
1147,dp-led-light-multi-functional-usb-rechargeable-clip-fan-83722338,Dp Led Light,Dp Led Light Multi-functional USB Rechargeable Clip Fan,12000.0,12000.0,0,4.8,4
1148,dp-rechargeable-mini-hand-fan-2000mah-366973385,Dp,Dp Rechargeable Mini Hand Fan-2000mAh,6175.0,12000.0,49,0.0,0
1149,century-12-rechargeable-table-fan-frct-30-a1-41506751,Century,Century 12'' Rechargeable Table Fan FRCT-30-A1,47500.0,65000.0,27,4.2,18
1150,18-super-wall-fan-qasa-mpg3352843,Generic,"18"" Super Wall Fan",29900.0,29900.0,0,0.0,0
1151,generic-copper-graphene-cooler-m.2-ngff-ssd-solid-state-hard-drive-heat-sink-2280-for-hdd-dedicated-m.2-e-nvme-radiator-369039733,Generic,Copper Graphene Cooler M.2 NGFF SSD Solid State Hard Drive Heat Sink 2280 for HDD Dedicated M.2 -E NVME Radiator,12792.0,17220.0,26,0.0,0
1152,generic-double-head-solar-charging-fan-361183295,Generic,Double Head Solar Charging Fan,22997.0,23999.0,4,0.0,0
1153,ox-ceiling-fan-imperial-56-white-83742845,Ox,"Ox CEILING FAN IMPERIAL 56"" - White",29000.0,29000.0,0,3.5,4
1154,oscillating-tower-desk-fan-tesco-mpg2068815,Tesco,Tesco Oscillating Tower Desk Fan,15000.0,15000.0,0,3.0,2
1155,ox-26-industrial-fan-76089893,Ox,Ox 26'' INDUSTRIAL FAN,125000.0,125000.0,0,5.0,1
1156,generic-folding-fan-exquisite-chinese-vintage-hand-fan-with-flower-for-parties-grey-306107681,Generic,Folding Fan Exquisite Chinese Vintage Hand Fan with Flower for Parties Grey,3659.0,5495.0,33,0.0,0
1157,spacetek-standing-fan-18-generic-mpg2066732,Generic,"Spacetek Standing Fan 18""",25998.0,35000.0,26,3.6,7
1158,generic-1-pcs-80mm-2-pin-dc-12volt-2p-connector-heat-dissipation-331091663,Generic,1 Pcs 80mm 2 Pin Dc 12volt 2p Connector Heat Dissipation,20959.0,29454.0,29,0.0,0
1159,camping-fan-20000mah-air-circulators-d12-auto-oscillating-359872602,Camping,Camping Fan 20000mAh Air Circulators D12 Auto Oscillating,45000.0,67000.0,33,0.0,0
1160,generic-tower-type-usb-electric-fan-leafless-air-conditioning-fanblack-62219019,Generic,Tower Type USB Electric Fan Leafless Air-conditioning Fan(Black),19900.0,33830.0,41,0.0,0
1161,vaginal-probe-electrodes-for-pelvic-floor-exerciser-915-generation-mpg2062007,915 Generation,915 Generation Vaginal Probe Electrodes for Pelvic Floor Exerciser,6764.0,11840.0,43,5.0,1
1162,replacement-battery-pin-12v45-sonik-mpg3147401,Sonik,Sonik Replacement Battery(pin) -12v4•5,18998.0,20000.0,5,0.0,0
1163,generic-retractable-floor-standing-fanstyle-rechargeable-green-291951617,Generic,"Retractable Floor Standing Fan,Style: Rechargeable (Green)",16922.0,24174.0,30,1.0,1
1164,table-rechargeable-fan-12-inches-kamisafe-mpg2068568,Kamisafe,Kamisafe Table Rechargeable Fan With Light 12 Inches Ac/Dc Operator,55500.0,55500.0,0,4.0,2
1165,lithium-battery-charger-4-slot-type-generic-mpg2064987,Generic,Lithium Battery Charger 4 Slot Type,7125.0,12000.0,41,5.0,1
1166,generic-vaginal-probe-electrodes-for-pelvic-floor-exerciser-211619223,Generic,Vaginal Probe Electrodes for Pelvic Floor Exerciser,6002.0,10808.0,44,0.0,0
1167,generic-dl05-mobile-phone-semiconductor-radiator-276143502,Generic,DL05 Mobile Phone Semiconductor Radiator,33488.0,47849.0,30,0.0,0
1168,generic-usb-spray-humidification-mini-small-air-conditioning-fan-desktop-317404313,Generic,USB spray humidification mini small air conditioning fan desktop,21600.0,21600.0,0,0.0,0
1169,orl-giant-60-inches-ceiling-fan-66896691,Orl,Orl Giant 60 Inches Ceiling Fan,45900.0,45900.0,0,1.0,1
1170,generic-mid-century-shandelier-small-living-candelabros-blackgold-130031798,Generic,Mid Century Shandelier Small Living Candelabros Black+Gold,57455.0,80437.0,29,3.0,1
1171,wiices-500w-solar-system-with-15w-dc-fans-and-bulbs-lasts-5-days-306087890,WIICES,WIICES 500W SOLAR SYSTEM WITH 15W DC FANS AND BULBS- LASTS 5 DAYS,220000.0,270000.0,19,5.0,1
1172,generic-electric-bladeless-fan-tp-02-250530517,Generic,Electric Bladeless Fan (TP-02),177450.0,185450.0,4,5.0,1
1173,generic-modern-led-ceiling-light-chandelier-fixtures-for-warm-293781144,Generic,Modern LED Ceiling Light Chandelier Fixtures For Warm,36740.0,60087.0,39,0.0,0
1174,max-usb-rechargeable-fan-with-a-usb-cable-dp-mpg1584134,Dp,Dp Max USB Rechargeable Fan With A USB Cable,9500.0,13000.0,27,3.7,27
1175,kamisafe-rechargeable-led-multi-fuctional-fan-lighting-339077199,Kamisafe,Kamisafe Rechargeable LED Multi-Fuctional Fan & Lighting,24500.0,30000.0,18,0.0,0
1176,century-130-18-inches-rechargeable-standing-fan-with-led-light-350096763,Century 130,Century 130 18 inches Rechargeable standing fan with LED Light ,95000.0,120000.0,21,0.0,0
1177,lontis-16-lontor-rechargeable-mist-standing-fan-with-panel-327545168,Lontis,"Lontis 16"" LONTOR RECHARGEABLE Mist Standing Fan With Panel",170000.0,200000.0,15,0.0,0
1178,25inch-short-blade-ceiling-fan-ox-mpg2068707,Ox,Ox 25inch Short Blade Ceiling Fan,28490.0,34500.0,17,5.0,2
1179,generic-lontor-high-speed-folding-rechargeable-portable-standing-fan-296905797,Generic,Lontor High Speed Folding Rechargeable Portable Standing Fan,67500.0,75000.0,10,0.0,0
1180,panasonic-electric-wall-fan-259230331,Panasonic,Panasonic Electric Wall Fan,155000.0,155000.0,0,0.0,0
1181,lontor-electric-air-cooler-290138651,Lontor,Lontor Electric Air cooler ,230000.0,230000.0,0,0.0,0
1182,generic-electric-rechargeable-mist-fan-291346709,Generic,Electric Rechargeable Mist Fan,215000.0,215000.0,0,0.0,0
1183,lontor-rechargeable-table-fan-with-20watts-solar-panel-71419718,Lontor,Lontor Rechargeable Table Fan With 20watts Solar Panel,50999.0,88000.0,42,4.6,10
1184,generic-mini-hanging-neck-small-fan-rechargeable-usb-hanging-292862761,Generic,Mini Hanging Neck Small Fan Rechargeable USB Hanging,9499.0,9499.0,0,0.0,0
1185,generic-dc-12v-3m-280lh-brushless-submersible-water-pump-waterproof-315288186,Generic,DC 12V 3M 280L/H Brushless Submersible Water Pump Waterproof,9967.0,19933.0,50,0.0,0
1186,wireless-vibration-controller-dual-shock-wireless-pc-gaming-pad-for-laptop-ps3-ps2-100360401,Wireless Vibration Controller,Wireless Vibration Controller DUAL SHOCK Wireless  Pc Gaming Pad For Laptop / PS3 / PS2,11999.0,15000.0,20,2.3,3
1187,solar-zl-shidai-hybrid-16-rechargeable-standing-fan-with-20w-solarpanel-374243208,Solar,"Solar ZL SHIDAI Hybrid 16"" Rechargeable Standing Fan With 20w SolarPanel",74999.0,100000.0,25,0.0,0
1188,generic-folding-office-desktop-portable-small-fan-8-inch-white-256973078,Generic,Folding Office Desktop Portable Small Fan 8 Inch White,30250.0,43214.0,30,0.0,0
1189,generic-mini-cooling-fan-360261338,Generic,Mini Cooling Fan,30000.0,30000.0,0,0.0,0
1190,1hp-inverter-air-conditioner-genpal-white-hsu-09lneb-01-haier-thermocool-mpg3632921,Haier Thermocool,Haier Thermocool Inverter Air Conditioner (1HP) HSU-09LNEB + Installation Kit,542250.0,653500.0,17,4.4,10
1191,generic-usb-table-desk-fan-usb-powered-desktop-fan-portable-cooling-250386301,Generic,USB Table Desk Fan USB-Powered Desktop Fan Portable Cooling,16284.0,24426.0,33,0.0,0
1192,standing-fan-18-iron-blade-sonik-mpg3147402,Sonik,"Sonik Standing Fan 18"" (iron Blade)",25998.0,40000.0,35,0.0,0
1193,sonik-airflow-ceiling-fan-56-scf115brown-256065188,Sonik,"Sonik Airflow Ceiling Fan 56"" - Scf115Brown",24999.0,295000.0,92,0.0,0
1194,generic-desk-table-foldable-fan-usb-strong-wind-3-gear-adjustable-358283720,Generic,Desk Table Foldable Fan Usb Strong Wind 3 Gear Adjustable,13300.0,14000.0,5,4.0,1
1195,solar-rechargeable-fan-solar-panel-301324568,Solar,Solar Rechargeable Fan + Solar Panel,140000.0,140000.0,0,0.0,0
1196,generic-2pcs-gdstime-dc-24v-12v-5v-40mm-x-40mm-x-heat-dissipation-330159680,Generic,2pcs Gdstime Dc 24v 12v 5v 40mm X 40mm X Heat Dissipation,29061.0,48461.0,40,0.0,0
1197,duravolt-16-hang-able-orbit-fan-19317458,Duravolt,"Duravolt 16"" Hang Able Orbit Fan",58500.0,58500.0,0,0.0,0
1198,generic-folding-office-desktop-portable-small-fan-239011790,Generic,Folding Office Desktop Portable Small Fan,21420.0,30600.0,30,0.0,0
1199,16inch-rechargeable-fan-with-remote-control-and-led-light-century-mpg2062509,Century,Century 16inch Rechargeable Fan With Remote Control And Led Light,82900.0,82900.0,0,3.8,20
1200,generic-mini-portable-usb-air-conditioner-fan-bedroom-air-cooler-295930564,Generic,"Mini Portable USB Air Conditioner Fan, Bedroom Air Cooler",19602.0,36200.0,46,0.0,0
1201,generic-car-vent-fan-261120736,Generic,Car Vent Fan,10000.0,10000.0,0,0.0,0
1202,iwin-reachable-table-fan-5-inches-329051153,Iwin,Iwin Reachable Table Fan 5 Inches,13500.0,30000.0,55,0.0,0
1203,century-12-rechargeable-table-fan-frct-30-a1-248453440,Century,"Century 12"" Rechargeable Table Fan FRCT-30-A1",47500.0,65000.0,27,4.3,3
1204,generic-laptop-cpu-cooling-fan-for-hp-pavilion-15-cw-15-cs-cs0053-l-270577975,Generic,Laptop CPU Cooling Fan for HP Pavilion 15-CW 15-CS CS0053 L,18106.0,34046.0,47,4.0,1
1205,power-deluxe-heavy-breeze-wall-fan-18-inches-67137396,Power Deluxe,"Power Deluxe Heavy Breeze Wall Fan 18"" Inches",53900.0,58800.0,8,0.0,0
1206,tses-solar-rechargeable-fan-with-remote-and-solar-panel-361937929,TSES,TSES Solar Rechargeable Fan With Remote And Solar Panel,85000.0,85000.0,0,0.0,0
1207,generic-car-vent-fan-with-beautiful-night-light-2024-edition-pink-free-car-charger-257838931,Generic,Car Vent Fan With Beautiful Night Light 2024 Edition Pink + Free Car Charger,9000.0,20000.0,55,0.0,0
1208,generic-x-13-cold-wind-mobile-phone-radiator-276143748,Generic,X-13 Cold Wind Mobile Phone Radiator,9982.0,14265.0,30,0.0,0
1209,generic-car-air-heater-255938515,Generic,Car Air Heater,15000.0,20000.0,25,5.0,1
1210,generic-1pcs-pretty-hand-made-belly-dancing-fans-tools-red-rose-230458028,Generic,1PCS Pretty Hand Made Belly Dancing Fans Tools Red Rose,22890.0,39465.0,42,0.0,0
1211,dp-7634-portable-rechargeable-mini-table-fan-303159386,Dp,Dp 7634 Portable Rechargeable Mini Table Fan,9500.0,16000.0,41,0.0,0
1212,1.6m-duo-stand-fan-a-1692mk-5-binatone-mpg2062450,Binatone,Binatone 1.6M DUO STAND FAN A-1692(MK 5),58500.0,65000.0,10,0.0,0
1213,18-rechargeable-fan-frc-45-d.-century-mpg1189607,Century,Century 18 Inches Rechargeable Fan (FRC-45-D) - Black,84500.0,90000.0,6,4.3,125
1214,generic-desktop-pc-case-dc-12v-0.16a-60mm-2-pin-cooler-cooling-fan-272167217,Generic,Desktop PC Case DC 12V 0.16A 60mm 2 Pin Cooler Cooling Fan,2706.0,5199.0,48,0.0,0
1215,rechargeable-hand-fan-black-generic-mpg3145996,Generic,Mini Portable USB Rechargeable Hand Fan,6500.0,6500.0,0,3.0,4
1216,generic-12-inches-wall-heat-extractor-fan-364027673,Generic,12 Inches Wall Heat Extractor Fan,47000.0,55000.0,15,0.0,0
1217,dp-rechargeable-desktop-portable-rotating-table-fan-4000mah-363106660,Dp,Dp Rechargeable Desktop Portable Rotating Table Fan (4000mAh),27800.0,27800.0,0,0.0,0
1218,generic-2-in-1-fanlight-portable-fan-10000mah-power-bank-355975996,Generic,2 In 1 Fan/Light Portable Fan 10000mah Power Bank,45000.0,50000.0,10,0.0,0
1219,generic-car-vent-fan-with-beautiful-night-light-2025-edition-349007085,Generic,Car Vent Fan With Beautiful Night Light 2025 Edition,19000.0,19000.0,0,0.0,0
1220,generic-retractable-floor-standing-fan-248552829,Generic,Retractable Floor Standing Fan,15790.0,22557.0,30,1.0,1
1221,itel-12-inches-acdc-solar-rechargeable-fan-with-panel-2-bulbs-300162334,itel,itel 12' Inches AC/DC Solar Rechargeable Fan With Panel & 2 Bulbs,57990.0,75000.0,23,0.0,0
1222,generic-18-plus-standing-fan-18-inches-46048392,Generic,"18"" PLUS STANDING FAN - 18 Inches",26900.0,26900.0,0,5.0,1
1223,ox-giant-60inch-ceiling-fan-white-295557484,Ox,Ox Giant 60inch Ceiling Fan - White,39800.0,68000.0,41,0.0,0
1224,power-deluxe-heavy-breeze-wall-fan-18-inches-67028434,Power Deluxe,"Power Deluxe Heavy Breeze Wall Fan 18"" Inches",55999.0,65000.0,14,0.0,0
1225,generic-heat-dissipation-cooling-adjustable-laptop-tablet-stand-315303246,Generic,Heat Dissipation Cooling Adjustable Laptop Tablet Stand,45500.0,55000.0,17,0.0,0
1226,generic-portable-mini-neck-fan-hand-free-hanging-usb-neck-fan-191632775,Generic,Portable Mini Neck Fan Hand Free Hanging USB Neck Fan,33436.0,48872.0,32,5.0,2
1227,dp-rechargeable-handheld-fan-with-phone-holder-3000mah-363664102,Dp,Dp Rechargeable Handheld Fan With Phone Holder-3000mAh,12065.0,25000.0,52,0.0,0
1228,generic-2024-new-magneticback-clip-2-in-1-mobile-phone-semiconductor-cooling-fan-radiator-cx07-for-iphone-android-pubg-gameing-cooler-368066821,Generic,2024 NEW Magnetic/Back-clip 2 IN 1 Mobile Phone Semiconductor Cooling Fan Radiator CX07 for IPhone Android PUBG Gameing Cooler,25092.0,25092.0,0,0.0,0
1229,binatone-16-inches-standing-fan-a1691-black-363472300,Binatone,Binatone 16 Inches Standing Fan (A1691) - Black,55999.0,98000.0,43,0.0,0
1230,3-sets-of-18-standing-fan-ox-plus-fan-promo-ox-mpg2068671,Ox,Ox 3 Sets Of 18” Standing Fan Ox Plus Fan - Promo,79697.0,176000.0,55,4.4,55
1231,binatone-high-efficiency-wall-fan-w-aluminum-blade-wf-1802-253725947,Binatone,Binatone High Efficiency Wall Fan W/ Aluminum Blade WF-1802,66000.0,190000.0,65,0.0,0
1232,generic-green-bladeless-neck-hanging-fan-usb-recharge-outdoor-sports-251648583,Generic,Green Bladeless Neck Hanging Fan USB Recharge Outdoor Sports,12152.0,12152.0,0,4.0,1
1233,generic-18-inches-standing-fan-super-black-71242144,Generic,18-inches Standing Fan Super Black,25900.0,25900.0,0,3.0,2
1234,fashion-desktop-electric-fan-air-cooler-water-cooling-spray-fan-portable-air-conditioner-usb-humidification-fan-mini-air-humidifier-347553367,Fashion,Desktop Electric Fan Air Cooler Water Cooling Spray Fan Portable Air Conditioner USB Humidification Fan Mini Air Humidifier,112249.0,193687.0,42,0.0,0
